c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg,flux_csc
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,21.48, 2CXO J123403.5+074159, 12 34 03.53,+07 41 59.64,1.893e-15,1.412e-15,2.374e-15,1.359e-15,9.465e-16,1.772e-15,188.51470833333332,7.6999,3.252e-15
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,23.24, 2CXO J123402.3+074234, 12 34 02.37,+07 42 34.85,1.502e-16,0.000e+00,3.005e-16,3.527e-16,1.603e-16,5.451e-16,188.509875,7.709680555555556,5.028999999999999e-16
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,23.95, 2CXO J123403.2+074157, 12 34 03.27,+07 41 57.74,3.741e-15,3.050e-15,4.433e-15,9.363e-16,5.320e-16,1.319e-15,188.51362499999996,7.699372222222222,4.6773e-15
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,24.88, 2CXO J123403.0+074158, 12 34 03.00,+07 41 58.02,7.021e-15,6.059e-15,7.984e-15,4.484e-15,3.732e-15,5.236e-15,188.51249999999996,7.699450000000001,1.1505e-14
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,26.04, 2CXO J123405.3+074221, 12 34 05.39,+07 42 21.27,1.607e-15,1.144e-15,2.043e-15,5.185e-16,2.894e-16,7.476e-16,188.5224583333333,7.705908333333333,2.1255000000000003e-15
1,0.13,5.5,0.5451,0.2049,1.3466,1.05e-13,2.07e-14,1.93e-13,6.18e-14,0.0,0,0,0.0,0,0,0,188.51453,7.704453999999999,5.09,4309,46.4,55.2,9574.2,9491.7,0.84,1.63,2RXS,J123403.6+074221,188.51514,7.70585,14.76,70.14577,10.45073,12.57,17.51,5.6100389999999996,0.0427,0.0137,409.66,0.131,0.302,0.54,0.305,1064,26.95, 2CXO J123403.1+074154, 12 34 03.18,+07 41 54.98,2.031e-15,1.515e-15,2.547e-15,3.348e-15,2.671e-15,3.988e-15,188.51324999999997,7.698605555555556,5.379e-15
1,1.1,64.8,0.3696,0.1742,1.7009,1.02e-13,3.19e-14,2.7600000000000004e-13,9.7e-14,0.2739,0.1291,2.0036,1.02e-13,3.19E-14,3.71E-13,1.31E-13,350.052697,8.130327000000001,3.19,2598,28.5,35.6,8399.3,8476.1,5.66,5.04,2RXS,J232010.7+080651,350.04458999999997,8.114230000000001,25.54,-48.39895,11.395489999999999,11.56,13.29,4.679085,0.0328,0.0115,405.55,1.0,0.146,0.044000000000000004,0.162,1077,38.34, 2CXO J232010.8+080729, 23 20 10.85,+08 07 29.51,1.206e-15,7.638e-16,1.628e-15,6.993e-16,3.958e-16,9.895e-16,350.0452083333333,8.124863888888889,1.9053e-15
1,0.67,29.9,1.2947,0.5899,0.6185,2.52e-13,4.26e-14,1.9399999999999998e-13,8.22e-14,0.0,0,0,0.0,0,0,0,350.18733399999996,8.219315,5.9,2598,56.2,88.7,6707.4,6875.9,13.09,5.05,2RXS,J232043.0+081300,350.17932,8.21691,17.98,-48.38025,11.43629,7.76,9.39,3.9714629999999995,0.0231,0.0098,406.67,1.0,0.273,0.7140000000000001,0.18899999999999997,1078,7.87, 2CXO J232042.5+081301, 23 20 42.51,+08 13 01.38,1.625e-14,1.421e-14,1.828e-14,7.006e-14,6.545e-14,7.438e-14,350.17712499999993,8.21705,8.630999999999999e-14
1,0.67,29.9,1.2947,0.5899,0.6185,2.52e-13,4.26e-14,1.9399999999999998e-13,8.22e-14,0.0,0,0,0.0,0,0,0,350.18733399999996,8.219315,5.9,2598,56.2,88.7,6707.4,6875.9,13.09,5.05,2RXS,J232043.0+081300,350.17932,8.21691,17.98,-48.38025,11.43629,7.76,9.39,3.9714629999999995,0.0231,0.0098,406.67,1.0,0.273,0.7140000000000001,0.18899999999999997,1078,11.75, 2CXO J232043.0+081312, 23 20 43.08,+08 13 12.61,1.016e-15,3.725e-16,1.659e-15,2.261e-15,1.176e-15,3.301e-15,350.1794999999999,8.220169444444444,3.277e-15
1,0.67,29.9,1.2947,0.5899,0.6185,2.52e-13,4.26e-14,1.9399999999999998e-13,8.22e-14,0.0,0,0,0.0,0,0,0,350.18733399999996,8.219315,5.9,2598,56.2,88.7,6707.4,6875.9,13.09,5.05,2RXS,J232043.0+081300,350.17932,8.21691,17.98,-48.38025,11.43629,7.76,9.39,3.9714629999999995,0.0231,0.0098,406.67,1.0,0.273,0.7140000000000001,0.18899999999999997,1078,25.1, 2CXO J232041.3+081258, 23 20 41.35,+08 12 58.44,2.227e-15,1.363e-15,3.045e-15,4.565e-16,0.000e+00,9.611e-16,350.1722916666666,8.216233333333333,2.6835000000000003e-15
1,0.6,45.9,1.0094,0.6008,0.0157,2.0300000000000002e-13,7.96e-14,2.01e-13,9.01e-14,0.0,0,0,0.0,0,0,0,345.729201,8.660245,2.55,1977,9.5,7.2,1404.4,1431.9,14.01,5.04,2RXS,J230257.4+083909,345.73947000000004,8.65254,22.11,-45.60426,13.5856,7.17,9.01,4.034888,0.0239,0.0107,376.66,0.5,0.325,0.599,0.3,1086,28.71, 2CXO J230256.1+083848, 23 02 56.10,+08 38 48.89,2.796e-15,2.355e-15,3.237e-15,2.848e-15,2.357e-15,3.339e-15,345.73375,8.64691388888889,5.644e-15
1,1.22,55.8,0.2399,0.099,2.0906,3.96e-14,7.96e-15,1.65e-13,5.94e-14,0.0,0,0,0.0,0,0,0,186.808826,9.112277,4.97,280,83.7,87.2,47050.8,44599.1,8.06,1.75,2RXS,J122710.3+090646,186.79315,9.113010000000001,20.06,71.09454000000001,11.0561,8.52,15.31,5.517075,0.0349,0.0126,438.39,0.114,0.35600000000000004,0.196,0.377,1104,16.33, 2CXO J122711.4+090648, 12 27 11.45,+09 06 48.60,1.340e-14,1.160e-14,1.510e-14,5.990e-14,5.560e-14,6.420e-14,186.7977083333333,9.1135,7.33e-14
1,0.53,28.6,0.1977,0.0525,9.6136,1.01e-12,2.6e-13,5.12e-12,3.3899999999999997e-13,0.163,0.0433,10.686,1e-12,2.57E-13,6.14E-12,4.06E-13,356.25158500000003,9.205528999999999,3.89,538,19.8,27.5,597.0,620.5,30.03,5.55,2RXS,J234458.4+091214,356.24371,9.20392,11.82,-50.256440000000005,9.93172,283.21,256.17,16.95541,0.5875,0.0389,436.07,0.867,0.028999999999999998,0.447,0.051,1110,22.73, 2CXO J234459.4+091155, 23 44 59.40,+09 11 55.85,1.573e-15,5.551e-16,2.544e-15,3.006e-15,1.464e-15,4.470e-15,356.2475,9.198847222222222,4.579e-15
1,0.78,32.3,0.5965,0.1297,2.5798,6.82e-13,1.29e-13,1.14e-12,1.25e-13,0.7483,0.1628,1.4132,3.3899999999999997e-13,6.38E-14,4.52E-13,4.92E-14,188.350869,9.528789,5.31,7445,33.1,45.9,1084.6,1043.0,30.67,1.78,2RXS,J123325.6+093119,188.35687,9.522039999999999,6.04,71.88786999999999,12.05156,163.46,104.36,11.359333,0.2398,0.0261,435.23,-0.643,0.08199999999999999,0.431,0.239,1121,5.2, 2CXO J123325.8+093123, 12 33 25.83,+09 31 23.83,2.797e-13,2.594e-13,2.987e-13,5.287e-13,4.938e-13,5.637e-13,188.35762499999998,9.523286111111112,8.084e-13
1,0.15,4.6,0.5915,0.0621,4.4906,2.3e-12,1.5e-13,3.8900000000000006e-12,3.2e-13,0.6798,0.0714,3.4222,2.15e-12,1.40E-13,3.17E-12,2.61E-13,83.784325,9.936247999999999,15.36,9060,252.4,343.8,3480.8,3429.1,0.38,22.29,2RXS,J053508.4+095607,83.78537,9.93551,4.12,-11.99357,-13.36815,418.8,163.32,13.461352999999999,0.3601,0.0297,453.51,0.606,0.054000000000000006,-0.272,0.07200000000000001,1133,5.56, 2CXO J053508.2+095603, 05 35 08.28,+09 56 03.19,1.787e-13,1.675e-13,1.893e-13,2.569e-12,2.513e-12,2.625e-12,83.78449999999998,9.934219444444444,2.7477e-12
1,0.27,8.5,1.1479,0.0875,1.8168,1.4400000000000002e-11,7.32e-13,1.25e-11,7.120000000000001e-13,1.026,0.0782,0.3376,1.33e-11,6.79E-13,1.30E-11,7.38E-13,63.353722999999995,10.466336,19.66,7433,406.8,553.6,916.5,873.4,15.39,15.08,2RXS,J041325.4+102758,63.35611,10.46622,8.45,-28.28715,-10.542,610.83,330.68,18.758116,1.1817,0.067,279.83,0.9520000000000001,0.017,0.584,0.037000000000000005,1158,5.52, 2CXO J041325.1+102800, 04 13 25.12,+10 28 00.33,1.326e-15,2.566e-16,2.395e-15,1.997e-15,1.146e-15,2.847e-15,63.35466666666667,10.466758333333333,3.3229999999999998e-15
1,0.39,21.9,1.0849,0.4885,0.1805,5.560000000000001e-13,1.8000000000000002e-13,5.119999999999999e-13,1.6e-13,0.0,0,0,0.0,0,0,0,63.20055,10.600278,3.09,7433,12.0,14.6,700.7,693.8,25.88,15.1,2RXS,J041247.8+103622,63.199459999999995,10.60626,17.74,-28.319329999999997,-10.37629,17.08,13.32,4.169976999999999,0.0482,0.0151,276.14,-1.0,0.5670000000000001,-1.0,1.288,1162,6.85, 2CXO J041247.4+103625, 04 12 47.44,+10 36 25.12,1.023e-14,7.127e-15,1.334e-14,1.347e-13,1.231e-13,1.463e-13,63.19766666666666,10.606977777777777,1.4493e-13
1,1.37,103.8,0.3294,0.2007,1.6914,6.25e-14,3.07e-14,1.9e-13,6.87e-14,0.0,0,0,0.0,0,0,0,214.196648,10.797788,2.04,1905,8.6,12.2,3121.3,3097.6,5.07,1.86,2RXS,J141653.5+104836,214.22311000000002,10.81025,19.24,64.11195,23.06821,9.11,17.28,6.257143,0.0387,0.013999999999999999,446.52,0.316,0.218,-0.387,0.21899999999999997,1171,12.86, 2CXO J141652.7+104830, 14 16 52.77,+10 48 30.93,2.138e-15,1.612e-15,2.631e-15,8.500e-15,7.526e-15,9.474e-15,214.21987499999997,10.808591666666667,1.0638e-14
1,1.37,103.8,0.3294,0.2007,1.6914,6.25e-14,3.07e-14,1.9e-13,6.87e-14,0.0,0,0,0.0,0,0,0,214.196648,10.797788,2.04,1905,8.6,12.2,3121.3,3097.6,5.07,1.86,2RXS,J141653.5+104836,214.22311000000002,10.81025,19.24,64.11195,23.06821,9.11,17.28,6.257143,0.0387,0.013999999999999999,446.52,0.316,0.218,-0.387,0.21899999999999997,1171,13.47, 2CXO J141652.9+104826, 14 16 52.96,+10 48 26.58,2.076e-14,1.922e-14,2.230e-14,2.469e-14,2.313e-14,2.625e-14,214.22066666666666,10.807383333333334,4.545e-14
1,0.79,44.7,0.8541,0.3855,0.3401,1.6200000000000002e-13,4.37e-14,1.9e-13,6.87e-14,0.0,0,0,0.0,0,0,0,214.22379300000003,10.797853,3.71,1905,21.9,27.4,3065.6,3024.5,6.67,1.86,2RXS,J141653.5+104836,214.22311000000002,10.81025,19.24,64.11195,23.06821,9.11,17.28,6.257143,0.0387,0.013999999999999999,446.52,0.316,0.218,-0.387,0.21899999999999997,1172,12.86, 2CXO J141652.7+104830, 14 16 52.77,+10 48 30.93,2.138e-15,1.612e-15,2.631e-15,8.500e-15,7.526e-15,9.474e-15,214.21987499999997,10.808591666666667,1.0638e-14
1,0.79,44.7,0.8541,0.3855,0.3401,1.6200000000000002e-13,4.37e-14,1.9e-13,6.87e-14,0.0,0,0,0.0,0,0,0,214.22379300000003,10.797853,3.71,1905,21.9,27.4,3065.6,3024.5,6.67,1.86,2RXS,J141653.5+104836,214.22311000000002,10.81025,19.24,64.11195,23.06821,9.11,17.28,6.257143,0.0387,0.013999999999999999,446.52,0.316,0.218,-0.387,0.21899999999999997,1172,13.47, 2CXO J141652.9+104826, 14 16 52.96,+10 48 26.58,2.076e-14,1.922e-14,2.230e-14,2.469e-14,2.313e-14,2.625e-14,214.22066666666666,10.807383333333334,4.545e-14
1,1.02,35.7,0.5181,0.091,3.6503,1.0199999999999999e-12,1.3900000000000001e-13,1.98e-12,2.2100000000000002e-13,0.4201,0.0738,4.6229,1.1100000000000001e-12,1.50E-13,2.64E-12,2.95E-13,137.268452,10.992008,7.38,4959,70.0,87.4,1897.9,1885.8,27.53,3.59,2RXS,J090906.7+105940,137.27823,10.994489999999999,18.19,35.50581,-5.1599900000000005,80.52,99.56,11.129721,0.2743,0.0307,362.99,0.7390000000000001,0.07,0.152,0.09300000000000001,1178,33.86, 2CXO J090906.5+110013, 09 09 06.52,+11 00 13.81,8.737e-16,3.549e-16,1.392e-15,5.868e-16,1.020e-16,1.071e-15,137.27716666666666,11.003836111111111,1.4605e-15
1,0.42,12.8,1.9016,0.4395,3.0186,2.15e-12,2.51e-13,1.13e-12,2.2500000000000003e-13,1.9234,0.4446,3.0721,1.9900000000000002e-12,2.33E-13,1.04E-12,2.07E-13,63.421108,11.204937,8.55,1936,76.5,94.6,1154.7,1136.6,1.89,15.61,2RXS,J041340.1+111218,63.41749,11.20526,7.51,-27.77621,-9.826089999999999,56.95,30.6,6.100614,0.1061,0.0212,288.37,0.762,0.1,0.701,0.094,1186,4.73, 2CXO J041340.3+111214, 04 13 40.35,+11 12 14.75,1.269e-12,1.257e-12,1.281e-12,4.955e-13,4.888e-13,5.021e-13,63.418124999999996,11.204097222222222,1.7645e-12
1,0.42,12.8,1.9016,0.4395,3.0186,2.15e-12,2.51e-13,1.13e-12,2.2500000000000003e-13,1.9234,0.4446,3.0721,1.9900000000000002e-12,2.33E-13,1.04E-12,2.07E-13,63.421108,11.204937,8.55,1936,76.5,94.6,1154.7,1136.6,1.89,15.61,2RXS,J041340.1+111218,63.41749,11.20526,7.51,-27.77621,-9.826089999999999,56.95,30.6,6.100614,0.1061,0.0212,288.37,0.762,0.1,0.701,0.094,1186,10.06, 2CXO J041340.8+111220, 04 13 40.88,+11 12 20.24,1.672e-15,1.198e-15,2.146e-15,1.205e-16,5.739e-18,2.353e-16,63.420333333333325,11.205622222222221,1.7925e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,5.09, 2CXO J124340.3+113312, 12 43 40.31,+11 33 12.67,1.081e-15,7.793e-16,1.384e-15,1.857e-15,1.330e-15,2.356e-15,190.9179583333333,11.553519444444445,2.938e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,6.99, 2CXO J124340.2+113307, 12 43 40.29,+11 33 07.10,1.097e-15,8.191e-16,1.375e-15,1.508e-15,1.074e-15,1.921e-15,190.91787499999998,11.551972222222222,2.6050000000000003e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,8.71, 2CXO J124340.3+113304, 12 43 40.32,+11 33 04.43,1.670e-15,1.312e-15,2.008e-15,1.351e-15,7.863e-16,1.892e-15,190.91799999999998,11.551230555555556,3.021e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,9.39, 2CXO J124340.0+113315, 12 43 40.07,+11 33 15.76,5.844e-16,2.979e-16,8.593e-16,3.283e-15,2.702e-15,3.830e-15,190.9169583333333,11.554377777777779,3.8674e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,9.98, 2CXO J124339.9+113309, 12 43 39.98,+11 33 09.70,1.007e-14,9.398e-15,1.069e-14,2.362e-14,2.254e-14,2.464e-14,190.9165833333333,11.552694444444445,3.369e-14
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,10.52, 2CXO J124340.4+113321, 12 43 40.41,+11 33 21.61,4.138e-16,2.241e-16,5.948e-16,9.846e-16,6.400e-16,1.329e-15,190.91837499999997,11.556002777777778,1.3984e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,12.78, 2CXO J124339.8+113307, 12 43 39.82,+11 33 07.96,4.874e-15,4.365e-15,5.383e-15,1.262e-14,1.179e-14,1.340e-14,190.91591666666665,11.552211111111111,1.7494000000000002e-14
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,13.74, 2CXO J124341.4+113318, 12 43 41.45,+11 33 18.83,3.174e-16,1.770e-16,4.578e-16,7.264e-16,4.994e-16,9.534e-16,190.9227083333333,11.555230555555557,1.0438000000000001e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,13.9, 2CXO J124341.3+113320, 12 43 41.35,+11 33 20.96,2.679e-16,1.367e-16,3.937e-16,3.314e-16,1.464e-16,5.164e-16,190.92229166666664,11.555822222222224,5.993000000000001e-16
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,13.99, 2CXO J124339.7+113313, 12 43 39.71,+11 33 13.79,1.742e-15,1.335e-15,2.149e-15,3.711e-15,2.986e-15,4.436e-15,190.9154583333333,11.553830555555557,5.452999999999999e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,13.99, 2CXO J124341.0+113324, 12 43 41.00,+11 33 24.69,4.963e-16,3.545e-16,6.302e-16,5.376e-16,3.285e-16,7.367e-16,190.9208333333333,11.556858333333334,1.0339e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,15.11, 2CXO J124339.6+113317, 12 43 39.69,+11 33 17.23,1.525e-15,1.107e-15,1.921e-15,3.059e-15,2.322e-15,3.759e-15,190.91537499999998,11.554786111111111,4.5839999999999995e-15
1,0.25,7.8,0.8488,0.0797,1.6595,1.76e-12,7.64e-14,2.07e-12,1.73e-13,0.5651,0.0531,5.0068,2.24e-12,9.70E-14,3.96E-12,3.30E-13,190.918566,11.555253,23.05,2130,569.2,747.3,7677.2,7175.0,0.84,2.13,2RXS,J124340.6+113311,190.91937,11.55325,8.08,74.31886,14.92622,238.84,172.14,14.342816000000001,0.3883,0.0324,443.29,0.8270000000000001,0.055,0.278,0.067,1195,16.08, 2CXO J124340.4+113255, 12 43 40.47,+11 32 55.85,6.145e-16,4.129e-16,8.065e-16,5.346e-16,2.430e-16,8.140e-16,190.918625,11.548847222222221,1.1491e-15
1,1.03,32.9,2.0574,0.4024,4.5449,1.76e-12,1.24e-13,8.57e-13,1.5699999999999999e-13,1.9852,0.3883,4.2915,1.74e-12,1.22E-13,8.75E-13,1.60E-13,338.146114,11.733097,14.27,4042,213.6,244.9,3630.2,3589.9,9.87,5.0,2RXS,J223237.0+114343,338.1543,11.72868,11.13,-38.58593,19.35556,54.34,39.4,7.1946639999999995,0.1022,0.0187,385.35,0.568,0.127,0.395,0.139,1199,12.2, 2CXO J223236.3+114351, 22 32 36.39,+11 43 51.00,6.615e-13,6.361e-13,6.869e-13,5.955e-13,5.719e-13,6.192e-13,338.151625,11.730833333333333,1.257e-12
1,0.44,13.4,1.624,0.1859,4.1509,3.48e-12,2.65e-13,2.14e-12,1.83e-13,1.3518,0.1547,2.6297,4.07e-12,3.10E-13,3.01E-12,2.57E-13,189.43573500000002,11.820686,13.13,2126,179.0,215.8,1288.8,1227.8,0.38,2.51,2RXS,J123743.7+114909,189.43216999999999,11.81938,4.55,74.35675,14.579939999999999,309.44,159.83,13.655999,0.3626,0.031,440.81,0.527,0.06,0.006999999999999999,0.073,1204,5.18, 2CXO J123743.5+114905, 12 37 43.52,+11 49 05.54,7.730e-13,7.616e-13,7.837e-13,7.243e-13,7.156e-13,7.329e-13,189.4313333333333,11.818205555555556,1.4973e-12
1,0.68,37.0,0.3849,0.1156,3.2583,3.2400000000000003e-13,8.19e-14,8.41e-13,1.36e-13,0.5662,0.1701,2.0076,1.6899999999999999e-13,4.27E-14,2.98E-13,4.82E-14,152.06192,11.994817999999999,3.95,2229,18.9,27.3,1634.9,1634.1,3.04,3.69,2RXS,J100812.7+120001,152.05307,12.00038,12.09,48.91527,0.48217,69.63,47.82,7.732547,0.115,0.0186,415.98,-0.499,0.13,-1.0,0.22399999999999998,1209,12.4, 2CXO J100812.7+115948, 10 08 12.74,+11 59 48.97,2.273e-14,8.209e-15,3.726e-14,9.832e-14,6.697e-14,1.282e-13,152.0530833333333,11.99693611111111,1.2105e-13
1,0.68,37.0,0.3849,0.1156,3.2583,3.2400000000000003e-13,8.19e-14,8.41e-13,1.36e-13,0.5662,0.1701,2.0076,1.6899999999999999e-13,4.27E-14,2.98E-13,4.82E-14,152.06192,11.994817999999999,3.95,2229,18.9,27.3,1634.9,1634.1,3.04,3.69,2RXS,J100812.7+120001,152.05307,12.00038,12.09,48.91527,0.48217,69.63,47.82,7.732547,0.115,0.0186,415.98,-0.499,0.13,-1.0,0.22399999999999998,1209,12.4, 2CXO J100812.8+115949, 10 08 12.82,+11 59 49.03,2.226e-14,8.527e-15,3.553e-14,9.006e-14,5.895e-14,1.212e-13,152.05341666666664,11.996952777777777,1.1232e-13
