c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg,flux_csc
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,56.91, 2CXO J054139.0-015358, 05 41 39.09,-01 53 58.53,4.047e-15,3.429e-15,4.665e-15,1.115e-16,1.014e-17,2.129e-16,85.41287499999999,-1.8995916666666666,4.1585e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,57.4, 2CXO J054138.5-015323, 05 41 38.59,-01 53 23.05,4.443e-14,4.224e-14,4.648e-14,2.512e-15,2.048e-15,2.977e-15,85.41079166666667,-1.889736111111111,4.6942e-14
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,58.17, 2CXO J054137.8-015436, 05 41 37.85,-01 54 36.75,3.663e-15,3.084e-15,4.242e-15,1.732e-15,1.345e-15,2.099e-15,85.40770833333333,-1.9102083333333333,5.3949999999999995e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,59.93, 2CXO J054136.8-015448, 05 41 36.83,-01 54 48.21,9.384e-16,6.197e-16,1.239e-15,1.184e-16,1.973e-17,2.121e-16,85.40345833333332,-1.9133916666666666,1.0568000000000001e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,61.73, 2CXO J054138.2-015309, 05 41 38.24,-01 53 09.38,5.703e-14,5.457e-14,5.935e-14,3.799e-15,3.203e-15,4.394e-15,85.40933333333334,-1.8859388888888888,6.0829e-14
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,62.02, 2CXO J054139.1-015414, 05 41 39.19,-01 54 14.41,8.394e-15,7.486e-15,9.303e-15,4.176e-16,2.331e-16,5.925e-16,85.41329166666665,-1.9040027777777777,8.8116e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,63.05, 2CXO J054138.7-015429, 05 41 38.72,-01 54 29.64,1.149e-15,7.799e-16,1.498e-15,1.917e-16,3.335e-17,3.418e-16,85.41133333333333,-1.9082333333333332,1.3406999999999999e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,64.04, 2CXO J054132.8-015444, 05 41 32.84,-01 54 44.98,8.549e-16,5.589e-16,1.151e-15,8.171e-16,4.796e-16,1.137e-15,85.38683333333333,-1.9124944444444443,1.672e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,67.68, 2CXO J054139.4-015327, 05 41 39.49,-01 53 27.09,5.311e-15,4.595e-15,6.027e-15,2.534e-16,1.029e-16,4.039e-16,85.41454166666665,-1.8908583333333333,5.5643999999999995e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,71.85, 2CXO J054130.8-015324, 05 41 30.90,-01 53 24.77,8.482e-16,5.383e-16,1.142e-15,1.905e-16,6.123e-17,3.198e-16,85.37875,-1.8902138888888889,1.0386999999999999e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,72.41, 2CXO J054136.6-015243, 05 41 36.69,-01 52 43.36,1.354e-14,1.239e-14,1.469e-14,3.257e-15,2.746e-15,3.769e-15,85.402875,-1.8787111111111112,1.6797e-14
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,73.23, 2CXO J054140.0-015335, 05 41 40.06,-01 53 35.79,1.684e-14,1.550e-14,1.817e-14,1.137e-15,8.151e-16,1.460e-15,85.41691666666665,-1.893275,1.7977e-14
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,74.43, 2CXO J054137.3-015245, 05 41 37.38,-01 52 45.11,5.714e-16,3.354e-16,7.950e-16,4.438e-16,9.246e-17,7.952e-16,85.40575,-1.8791972222222222,1.0152e-15
1,0.89,44.7,1.0464,0.3103,0.1545,6.31e-13,9.3e-14,6.03e-13,1.55e-13,0.9918,0.2941,0.0278,5.97e-13,8.81E-14,6.02E-13,1.55E-13,85.40944499999999,-1.899725,6.78,9061,61.8,99.4,3118.0,3129.4,28.53,21.15,2RXS,J054135.3-015352,85.39713,-1.89799,40.51,-16.380860000000002,-25.25603,9.71,25.99,6.687119,0.055999999999999994,0.0144,464.37,0.914,0.182,0.838,0.14300000000000002,755,80.22, 2CXO J054131.8-015454, 05 41 31.88,-01 54 54.27,1.667e-15,1.233e-15,2.078e-15,4.449e-16,1.977e-16,6.797e-16,85.38283333333334,-1.9150749999999999,2.1119000000000003e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.31,11.0,1.2896,0.5952,0.6217,2.46e-13,1.91e-14,1.91e-13,8.68e-14,0.0,0,0,0.0,0,0,0,86.680887,0.089903,12.89,8726,237.3,301.4,30543.0,30638.0,13.09,22.43,2RXS,J054643.4+000534,86.68099000000001,0.09295,18.59,-14.314029999999999,-23.30471,7.35,8.66,3.9398370000000003,0.0177,0.008,489.69,0.5670000000000001,0.24600000000000002,1.0,0.145,818,7.01, 2CXO J054643.6+000528, 05 46 43.63,+00 05 28.21,9.259e-14,8.999e-14,9.518e-14,3.470e-14,3.314e-14,3.617e-14,86.68179166666665,0.09116944444444444,1.2729e-13
1,0.31,11.0,1.2896,0.5952,0.6217,2.46e-13,1.91e-14,1.91e-13,8.68e-14,0.0,0,0,0.0,0,0,0,86.680887,0.089903,12.89,8726,237.3,301.4,30543.0,30638.0,13.09,22.43,2RXS,J054643.4+000534,86.68099000000001,0.09295,18.59,-14.314029999999999,-23.30471,7.35,8.66,3.9398370000000003,0.0177,0.008,489.69,0.5670000000000001,0.24600000000000002,1.0,0.145,818,24.19, 2CXO J054645.0+000533, 05 46 45.05,+00 05 33.81,1.234e-14,1.139e-14,1.330e-14,4.885e-15,4.336e-15,5.433e-15,86.68770833333332,0.092725,1.7225e-14
1,0.31,11.0,1.2896,0.5952,0.6217,2.46e-13,1.91e-14,1.91e-13,8.68e-14,0.0,0,0,0.0,0,0,0,86.680887,0.089903,12.89,8726,237.3,301.4,30543.0,30638.0,13.09,22.43,2RXS,J054643.4+000534,86.68099000000001,0.09295,18.59,-14.314029999999999,-23.30471,7.35,8.66,3.9398370000000003,0.0177,0.008,489.69,0.5670000000000001,0.24600000000000002,1.0,0.145,818,35.05, 2CXO J054645.5+000548, 05 46 45.59,+00 05 48.20,7.936e-16,5.483e-16,1.039e-15,3.664e-16,1.555e-16,5.663e-16,86.68995833333332,0.09672222222222222,1.16e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.95,70.4,0.1185,0.0554,2.8428,4.04e-14,1.42e-14,3.41e-13,1.05e-13,0.0,0,0,0.0,0,0,0,86.780059,0.382759,2.84,8726,29.1,26.3,22800.0,21558.3,31.38,22.54,2RXS,J054702.6+002314,86.76106999999999,0.38744,12.76,-14.10457,-23.01229,19.09,15.44,4.743968,0.0316,0.0097,488.74,0.812,0.275,0.54,0.22899999999999998,825,12.85, 2CXO J054703.3+002323, 05 47 03.30,+00 23 23.23,1.640e-14,1.500e-14,1.772e-14,2.792e-15,2.233e-15,3.319e-15,86.76374999999999,0.3897861111111111,1.9192e-14
1,0.95,70.4,0.1185,0.0554,2.8428,4.04e-14,1.42e-14,3.41e-13,1.05e-13,0.0,0,0,0.0,0,0,0,86.780059,0.382759,2.84,8726,29.1,26.3,22800.0,21558.3,31.38,22.54,2RXS,J054702.6+002314,86.76106999999999,0.38744,12.76,-14.10457,-23.01229,19.09,15.44,4.743968,0.0316,0.0097,488.74,0.812,0.275,0.54,0.22899999999999998,825,21.69, 2CXO J054703.7+002329, 05 47 03.73,+00 23 29.26,1.373e-14,1.243e-14,1.496e-14,1.432e-15,9.879e-16,1.877e-15,86.76554166666666,0.39146111111111115,1.5162e-14
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1.29,64.0,0.5948,0.19899999999999998,1.4575,2.8800000000000004e-13,6.67e-14,4.84e-13,1.17e-13,0.0,0,0,0.0,0,0,0,140.014593,1.0332569999999999,4.32,6695,24.8,29.9,2306.0,2254.7,0.38,3.14,2RXS,J091959.2+010155,139.99686,1.03203,27.64,33.05465,-13.83559,18.48,27.12,6.550337,0.0721,0.0174,376.2,0.8170000000000001,0.22399999999999998,0.619,0.18600000000000003,846,29.5, 2CXO J092001.2+010152, 09 20 01.20,+01 01 52.38,3.233e-15,1.426e-15,5.039e-15,1.357e-15,2.359e-16,2.477e-15,140.005,1.0312166666666667,4.59e-15
1,1.29,64.0,0.5948,0.19899999999999998,1.4575,2.8800000000000004e-13,6.67e-14,4.84e-13,1.17e-13,0.0,0,0,0.0,0,0,0,140.014593,1.0332569999999999,4.32,6695,24.8,29.9,2306.0,2254.7,0.38,3.14,2RXS,J091959.2+010155,139.99686,1.03203,27.64,33.05465,-13.83559,18.48,27.12,6.550337,0.0721,0.0174,376.2,0.8170000000000001,0.22399999999999998,0.619,0.18600000000000003,846,49.8, 2CXO J092002.1+010218, 09 20 02.20,+01 02 18.15,3.194e-15,1.198e-15,5.091e-15,1.185e-14,8.190e-15,1.552e-14,140.00916666666666,1.038375,1.5044e-14
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1.17,37.4,0.4877,0.044000000000000004,6.0311,1.6200000000000002e-12,5.61e-14,3.3100000000000002e-12,2.7600000000000004e-13,0.3554,0.0321,7.6601,1.68e-12,5.82E-14,4.72E-12,3.93E-13,226.63239700000003,1.608826,28.82,9975,925.5,1380.4,16574.2,16245.3,0.38,4.23,2RXS,J150629.2+013628,226.62206,1.6078700000000001,10.81,48.79806,18.34571,180.32,178.27,14.839087,0.4244,0.0353,420.1,0.9690000000000001,0.034,-0.062,0.063,869,11.44, 2CXO J150629.9+013633, 15 06 29.99,+01 36 33.02,1.952e-16,0.000e+00,4.006e-16,4.909e-16,1.964e-17,9.621e-16,226.6249583333333,1.6091722222222222,6.861e-16
1,1.17,37.4,0.4877,0.044000000000000004,6.0311,1.6200000000000002e-12,5.61e-14,3.3100000000000002e-12,2.7600000000000004e-13,0.3554,0.0321,7.6601,1.68e-12,5.82E-14,4.72E-12,3.93E-13,226.63239700000003,1.608826,28.82,9975,925.5,1380.4,16574.2,16245.3,0.38,4.23,2RXS,J150629.2+013628,226.62206,1.6078700000000001,10.81,48.79806,18.34571,180.32,178.27,14.839087,0.4244,0.0353,420.1,0.9690000000000001,0.034,-0.062,0.063,869,19.39, 2CXO J150630.5+013629, 15 06 30.58,+01 36 29.70,4.122e-16,1.531e-16,6.595e-16,4.808e-16,0.000e+00,9.825e-16,226.62741666666665,1.6082500000000002,8.930000000000001e-16
1,1.17,37.4,0.4877,0.044000000000000004,6.0311,1.6200000000000002e-12,5.61e-14,3.3100000000000002e-12,2.7600000000000004e-13,0.3554,0.0321,7.6601,1.68e-12,5.82E-14,4.72E-12,3.93E-13,226.63239700000003,1.608826,28.82,9975,925.5,1380.4,16574.2,16245.3,0.38,4.23,2RXS,J150629.2+013628,226.62206,1.6078700000000001,10.81,48.79806,18.34571,180.32,178.27,14.839087,0.4244,0.0353,420.1,0.9690000000000001,0.034,-0.062,0.063,869,19.91, 2CXO J150630.2+013614, 15 06 30.25,+01 36 14.56,1.033e-15,6.949e-16,1.352e-15,3.789e-16,0.000e+00,7.742e-16,226.62604166666665,1.6040444444444446,1.4119e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.99,32.3,0.5343,0.069,4.311,2.24e-12,1.87e-13,4.1900000000000005e-12,4.1200000000000006e-13,0.3481,0.0449,6.3538,2.99e-12,2.50E-13,8.60E-12,8.46E-13,190.70861399999998,2.679502,11.97,412,159.7,218.5,1607.2,1574.0,0.84,1.82,2RXS,J124249.5+024117,190.70633999999998,2.68819,12.73,65.47333,6.71013,169.59,119.47,11.753881,0.866,0.0852,137.96,0.787,0.06,0.23,0.079,916,5.01, 2CXO J124249.8+024116, 12 42 49.85,+02 41 16.36,1.733e-15,1.370e-15,2.096e-15,1.061e-15,3.537e-16,1.768e-15,190.7077083333333,2.687877777777778,2.794e-15
1,0.99,32.3,0.5343,0.069,4.311,2.24e-12,1.87e-13,4.1900000000000005e-12,4.1200000000000006e-13,0.3481,0.0449,6.3538,2.99e-12,2.50E-13,8.60E-12,8.46E-13,190.70861399999998,2.679502,11.97,412,159.7,218.5,1607.2,1574.0,0.84,1.82,2RXS,J124249.5+024117,190.70633999999998,2.68819,12.73,65.47333,6.71013,169.59,119.47,11.753881,0.866,0.0852,137.96,0.787,0.06,0.23,0.079,916,18.98, 2CXO J124248.3+024109, 12 42 48.37,+02 41 09.49,7.420e-16,5.270e-16,9.571e-16,1.276e-15,7.746e-16,1.754e-15,190.70154166666666,2.685969444444445,2.018e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.03,2.5,1.1482,0.6756,0.2362,1.42e-13,5.5e-14,1.24e-13,5.51e-14,0.0,0,0,0.0,0,0,0,153.561395,3.466969,2.59,6681,10.0,6.3,1830.0,1834.6,8.77,2.86,2RXS,J101414.5+032801,153.56071,3.4670300000000003,11.56,45.64627,-6.96725,8.95,8.34,3.703102,0.0195,0.0086,428.66,0.5670000000000001,0.434,-0.882,0.342,937,7.98, 2CXO J101415.0+032757, 10 14 15.05,+03 27 57.94,4.929e-15,6.722e-16,8.962e-15,2.360e-15,0.000e+00,4.608e-15,153.5627083333333,3.466094444444445,7.289e-15
1,0.03,2.5,1.1482,0.6756,0.2362,1.42e-13,5.5e-14,1.24e-13,5.51e-14,0.0,0,0,0.0,0,0,0,153.561395,3.466969,2.59,6681,10.0,6.3,1830.0,1834.6,8.77,2.86,2RXS,J101414.5+032801,153.56071,3.4670300000000003,11.56,45.64627,-6.96725,8.95,8.34,3.703102,0.0195,0.0086,428.66,0.5670000000000001,0.434,-0.882,0.342,937,10.13, 2CXO J101414.3+032810, 10 14 14.36,+03 28 10.94,3.792e-15,1.649e-16,7.419e-15,9.688e-15,5.217e-15,1.416e-14,153.5598333333333,3.4697055555555556,1.348e-14
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,6.27, 2CXO J122155.5+042910, 12 21 55.51,+04 29 10.89,1.179e-15,6.583e-16,1.673e-15,1.221e-15,7.663e-16,1.652e-15,185.48129166666666,4.4863583333333334,2.4e-15
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,17.71, 2CXO J122155.4+042858, 12 21 55.45,+04 28 58.64,8.511e-15,7.268e-15,9.755e-15,3.423e-15,2.723e-15,4.123e-15,185.48104166666664,4.482955555555556,1.1933999999999999e-14
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,20.93, 2CXO J122156.5+042924, 12 21 56.56,+04 29 24.85,6.009e-15,4.929e-15,7.089e-15,5.512e-15,4.612e-15,6.413e-15,185.48566666666665,4.490236111111111,1.1521e-14
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,21.5, 2CXO J122154.4+042934, 12 21 54.49,+04 29 34.12,2.539e-15,1.867e-15,3.211e-15,7.491e-15,6.392e-15,8.528e-15,185.47704166666665,4.492811111111111,1.003e-14
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,24.36, 2CXO J122156.4+042933, 12 21 56.44,+04 29 33.43,2.587e-16,1.232e-17,4.928e-16,2.113e-15,1.515e-15,2.677e-15,185.48516666666666,4.492619444444444,2.3717e-15
1,0.52,29.8,1.4028,0.5237,0.8715,3.77e-13,1.04e-13,2.6899999999999996e-13,6.73e-14,1.0828,0.4042,0.2118,4.970000000000001e-13,1.38E-13,4.59E-13,1.15E-13,185.47309099999998,4.49183,3.61,3267,16.9,20.4,977.5,952.7,17.79,1.65,2RXS,J122155.2+042916,185.48036000000002,4.487830000000001,21.02,66.28992,6.29591,19.67,23.96,5.9973,0.059000000000000004,0.0148,405.8,0.441,0.18899999999999997,0.61,0.156,970,35.33, 2CXO J122157.4+042903, 12 21 57.48,+04 29 03.25,1.760e-15,1.292e-15,2.200e-15,4.433e-16,2.157e-16,6.709e-16,185.4895,4.4842361111111115,2.2033e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.43,13.7,2.1846,0.7121,2.7673,1.17e-12,1.67e-13,5.34e-13,1.56e-13,2.2279,0.7262,2.8385,1.12e-12,1.60E-13,5.04E-13,1.48E-13,331.07570499999997,4.669597,7.0,553,52.4,69.3,1354.4,1357.0,0.84,5.16,2RXS,J220417.7+043958,331.07401,4.6662,9.77,-38.63252,15.449979999999998,22.62,17.31,5.0716980000000005,0.0629,0.0184,275.14,0.479,0.14,0.23600000000000002,0.158,975,4.33, 2CXO J220417.6+044002, 22 04 17.65,+04 40 02.31,3.333e-13,3.260e-13,3.402e-13,3.604e-13,3.538e-13,3.667e-13,331.07354166666664,4.667308333333334,6.937e-13
1,0.43,13.7,2.1846,0.7121,2.7673,1.17e-12,1.67e-13,5.34e-13,1.56e-13,2.2279,0.7262,2.8385,1.12e-12,1.60E-13,5.04E-13,1.48E-13,331.07570499999997,4.669597,7.0,553,52.4,69.3,1354.4,1357.0,0.84,5.16,2RXS,J220417.7+043958,331.07401,4.6662,9.77,-38.63252,15.449979999999998,22.62,17.31,5.0716980000000005,0.0629,0.0184,275.14,0.479,0.14,0.23600000000000002,0.158,975,12.18, 2CXO J220417.7+043946, 22 04 17.72,+04 39 46.16,2.694e-16,5.612e-17,4.827e-16,1.391e-15,9.902e-16,1.768e-15,331.0738333333333,4.662822222222222,1.6604e-15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,0.17,5.3,1.052,0.2262,0.2395,4.1700000000000004e-13,3.94e-14,3.96e-13,7.66e-14,0.0,0,0,0.0,0,0,0,184.85165,5.825808,10.59,6309,144.4,192.9,7443.2,7441.3,1.13,1.58,2RXS,J121924.0+054935,184.8504,5.8266,8.93,67.37550999999999,7.273219999999999,44.41,38.23,7.386359,0.0894,0.0173,427.4,0.8340000000000001,0.204,0.374,0.17,1013,5.62, 2CXO J121924.1+054930, 12 19 24.12,+05 49 30.15,1.433e-16,2.204e-17,2.590e-16,4.771e-16,2.711e-16,6.723e-16,184.85049999999998,5.8250416666666665,6.204e-16
