c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg,flux_csc,rass_csc_flux_ratio
1,0.67,38.2,3.531,1.635,2.2254,2.4e-13,7.35e-14,6.78e-14,2.35e-14,0.0,0,0,0.0,0,0,0,234.231429,54.247692,3.26,10549,14.6,21.0,1232.1,1166.5,17.92,1.31,2RXS,J153652.0+541428,234.21693,54.241319999999995,21.68,49.49938,68.92258000000001,8.24,20.03,6.947364,0.0171,0.0059,1169.48,-1.0,0.271,0.0,0.0,2280,15.75, 2CXO J153651.2+541442, 15 36 51.28,+54 14 42.93,6.199e-14,5.243e-14,7.154e-14,9.537e-14,8.388e-14,1.061e-13,234.21366666666663,54.24525833333333,1.5736e-13,0.4308591764107778
1,0.63,26.5,0.902,0.2901,0.3215,1.3699999999999997e-13,3.26e-14,1.52e-13,3.28e-14,0.9614,0.3092,0.1225,1.15e-13,2.74E-14,1.20E-13,2.58E-14,230.936142,54.285837,4.2,3242,25.9,25.3,3850.6,3811.6,11.98,1.34,2RXS,J152347.5+541718,230.94794,54.28844,9.74,51.17928,67.70947,27.31,39.76,8.594244,0.0378,0.0082,1050.9,-0.387,0.14800000000000002,-0.34,0.258,2283,6.5, 2CXO J152346.8+541720, 15 23 46.82,+54 17 20.83,1.309e-14,9.161e-15,1.679e-14,1.902e-14,1.335e-14,2.470e-14,230.9450833333333,54.289119444444445,3.211e-14,4.733727810650888
1,0.94,39.5,3.792,0.9796,3.9811,1.4400000000000001e-12,2.5599999999999997e-13,3.79e-13,7.09e-14,2.7632,0.7138,3.3467,2.13e-12,3.80E-13,7.71E-13,1.44E-13,171.393605,54.388360999999996,5.61,2646,33.7,44.0,440.5,440.0,0.84,1.03,2RXS,J112536.6+542243,171.40261999999998,54.378719999999994,10.16,58.549080000000004,45.330490000000005,45.98,41.29,7.720314999999999,0.1088,0.0203,379.58,0.325,0.133,0.313,0.14,2286,14.88, 2CXO J112536.1+542257, 11 25 36.20,+54 22 57.78,6.305e-13,6.077e-13,6.533e-13,7.174e-13,6.929e-13,7.418e-13,171.40083333333328,54.38271666666667,1.3479e-12,0.2811781289413161
1,0.74,30.6,1.7175,0.4717,1.7487,6.51e-13,1.42e-13,3.79e-13,6.31e-14,1.4409,0.3957,1.2385,8.36e-13,1.83E-13,5.80E-13,9.67E-14,203.957873,54.743894,4.58,3969,24.7,29.2,774.6,739.9,21.95,1.35,2RXS,J133552.9+544453,203.9706,54.748180000000005,6.5,61.21258,57.40615,66.83,50.36,8.387975,0.094,0.0157,535.64,0.168,0.11900000000000001,-0.207,0.136,2294,9.78, 2CXO J133551.8+544450, 13 35 51.87,+54 44 50.33,1.993e-13,1.840e-13,2.145e-13,2.208e-13,1.989e-13,2.415e-13,203.966125,54.74731388888889,4.201e-13,0.9021661509164485
1,0.9,27.1,1.2112,0.1135,2.0107,2.9100000000000003e-12,2.02e-13,2.4e-12,1.51e-13,0.8079,0.0757,2.278,4.33e-12,3.01E-13,5.36E-12,3.38E-13,179.493477,55.449691,14.41,4548,215.2,255.5,1463.8,1443.1,0.38,1.22,2RXS,J115756.0+552717,179.48366000000001,55.454730000000005,2.83,60.06215,48.90994,733.06,275.5,17.354376000000002,0.6305,0.0397,436.93,0.56,0.040999999999999995,0.4,0.049,2304,4.14, 2CXO J115756.1+552712, 11 57 56.15,+55 27 12.93,1.671e-12,1.644e-12,1.696e-12,1.833e-12,1.807e-12,1.859e-12,179.4839583333333,55.45359166666667,3.504e-12,0.684931506849315
1,0.14,10.3,1.7895,0.8442,1.128,2.68e-13,9.34e-14,1.5e-13,4.77e-14,0.0,0,0,0.0,0,0,0,179.90442099999999,55.768955000000005,2.87,4548,11.1,10.8,818.2,799.2,23.63,1.22,2RXS,J115936.8+554618,179.90372,55.77178000000001,16.16,59.868359999999996,49.3059,13.9,17.17,5.460214,0.0394,0.0125,435.99,0.0,0.212,0.65,0.239,2315,9.7, 2CXO J115937.8+554623, 11 59 37.88,+55 46 23.33,1.258e-13,1.204e-13,1.309e-13,2.212e-13,2.114e-13,2.309e-13,179.90783333333331,55.77314722222222,3.4700000000000004e-13,0.43227665706051865
1,0.45,25.3,1.0715,0.5394,0.1381,1.0699999999999999e-13,3.36e-14,1e-13,3.94e-14,0.0,0,0,0.0,0,0,0,193.73468200000002,56.833535,3.19,479,17.5,18.8,3242.2,3174.1,25.87,1.24,2RXS,J125458.1+564940,193.74229,56.827890000000004,17.9,60.29354,55.05113000000001,8.99,10.76,4.23888,0.0261,0.0103,412.81,0.289,0.698,0.547,0.519,2330,10.68, 2CXO J125456.8+564941, 12 54 56.86,+56 49 41.98,3.346e-14,3.094e-14,3.597e-14,4.261e-14,3.936e-14,4.586e-14,193.73691666666664,56.82832777777778,7.607e-14,1.3145786775338504
1,0.48,19.7,0.9734,0.1949,0.1359,7.499999999999999e-13,1.3900000000000001e-13,7.709999999999999e-13,5.73e-14,0.6902,0.1382,2.0895,7.82e-13,1.45E-13,1.13E-12,8.42E-14,276.03927200000004,56.849274,5.38,7193,33.1,40.4,1268.1,1289.5,2.75,4.11,2RXS,J182407.0+565057,276.02927,56.849309999999996,3.46,26.08111,79.88808,368.23,223.31,16.595865,0.1,0.0074,2232.23,1.0,0.054000000000000006,0.237,0.055,2332,3.98, 2CXO J182407.0+565101, 18 24 07.06,+56 51 01.48,7.253e-13,6.978e-13,7.528e-13,6.493e-13,6.245e-13,6.740e-13,276.02941666666663,56.850411111111114,1.3746e-12,0.5608904408555215
1,0.68,37.2,1.2063,0.4231,0.5191,2.35e-13,6.51e-14,1.95e-13,4.19e-14,1.4336,0.5028,0.9601,1.34e-13,3.71E-14,9.34E-14,2.01E-14,227.402265,57.298765,3.61,9143,18.8,22.4,1700.3,1696.1,17.92,1.53,2RXS,J150940.1+571819,227.41711,57.30528,14.52,51.22865,68.48494000000001,27.6,41.68,8.964317999999999,0.0449,0.0096,929.01,-0.603,0.11,0.74,0.311,2335,9.36, 2CXO J150940.7+571811, 15 09 40.79,+57 18 11.45,7.194e-14,6.933e-14,7.456e-14,1.084e-13,1.046e-13,1.123e-13,227.4199583333333,57.30318055555555,1.8034e-13,1.0812908949761562
2,0.39,29.8,1.1816,0.639,0.3029,1.0699999999999999e-13,4.4e-14,9.04e-14,3.17e-14,0.0,0,0,0.0,0,0,0,158.16516000000001,58.017109999999995,2.43,2688,8.8,8.1,1370.8,1347.4,15.39,0.61,2RXS,J103236.6+580043,158.15286,58.01198,20.65,50.743990000000004,44.40737,11.47,16.6,5.824072,0.0315,0.011000000000000001,527.53,-0.5329999999999999,0.306,-1.0,0.49,2342,10.11, 2CXO J103236.1+580033, 10 32 36.18,+58 00 33.86,8.859e-15,7.505e-15,1.021e-14,2.603e-14,2.270e-14,2.916e-14,158.15075,58.00940555555555,3.4889e-14,2.591074550717991
1,0.89,27.3,1.2073,0.2167,1.0988,4.0500000000000004e-13,3.47e-14,3.35e-13,5.28e-14,0.6343,0.1139,2.1925,5.9e-13,5.06E-14,9.30E-13,1.47E-13,202.402333,58.424921,11.65,7635,163.1,181.5,8285.7,8037.8,0.38,1.38,2RXS,J132938.3+582506,202.40993999999998,58.418459999999996,6.46,58.0041,59.430980000000005,70.48,57.58,9.077247999999999,0.0821,0.0129,701.42,1.0,0.172,0.35200000000000004,0.11599999999999999,2349,1.91, 2CXO J132938.6+582505, 13 29 38.60,+58 25 05.59,2.283e-13,2.232e-13,2.331e-13,4.382e-13,4.314e-13,4.447e-13,202.4108333333333,58.41821944444444,6.665e-13,0.5026256564141035
1,0.97,29.9,1.6686,0.2756,3.8523,4.689999999999999e-13,1.87e-14,2.81e-13,4.5e-14,1.4974,0.2473,2.9076,5.310000000000001e-13,2.12E-14,3.55E-13,5.68E-14,256.18487700000003,60.746401,25.05,5688,792.4,921.9,42289.3,42391.0,1.13,2.5,2RXS,J170441.7+604424,256.17398,60.740019999999994,7.46,36.38152,81.57594,56.7,65.38,10.478667999999999,0.0477,0.0076,1371.74,0.385,0.16399999999999998,0.42,0.138,2382,7.0, 2CXO J170441.3+604430, 17 04 41.37,+60 44 30.47,2.147e-13,2.097e-13,2.193e-13,1.212e-13,1.180e-13,1.244e-13,256.172375,60.741797222222225,3.359e-13,0.8365584995534385
1,0.6,32.7,0.9675,0.3353,0.0962,2.99e-13,8.94e-14,3.09e-13,5.39e-14,0.0,0,0,0.0,0,0,0,209.89796,62.305791000000006,3.34,7304,14.2,16.9,1094.4,1089.7,9.87,1.94,2RXS,J135934.1+621852,209.8924,62.31449,12.65,53.04844,64.76234000000001,39.28,51.79,9.041607,0.0613,0.0107,845.07,0.647,0.22699999999999998,0.623,0.14300000000000002,2401,9.6, 2CXO J135933.5+621900, 13 59 33.52,+62 19 00.59,8.317e-14,7.972e-14,8.662e-14,1.076e-13,1.030e-13,1.122e-13,209.88966666666664,62.31683055555556,1.9077e-13,1.6197515332599466
1,1.15,50.1,1.5335,0.3241,1.8195,9.520000000000002e-13,1.66e-13,6.210000000000001e-13,7.37e-14,1.3031,0.2754,1.1797,1.16e-12,2.03E-13,8.91E-13,1.06E-13,209.971161,62.510518000000005,5.72,7304,36.2,42.6,872.6,842.9,20.4,1.92,2RXS,J135948.6+623117,209.9529,62.52158000000001,15.08,52.849669999999996,64.90629,61.9,105.41,12.519422,0.124,0.0147,850.12,0.342,0.084,0.318,0.091,2413,17.81, 2CXO J135950.5+623105, 13 59 50.55,+62 31 05.33,1.280e-14,1.156e-14,1.405e-14,2.120e-14,1.989e-14,2.251e-14,209.96062499999996,62.51814722222222,3.4e-14,18.264705882352942
1,0.47,35.5,2.2427,1.0913,1.4653,1.65e-13,5.72e-14,7.37e-14,2.52e-14,0.0,0,0,0.0,0,0,0,248.928798,62.612287,2.89,273,13.9,14.2,2141.6,2172.4,19.03,2.65,2RXS,J163544.0+623609,248.93344,62.60265,16.66,39.302,80.19096,8.79,25.51,8.72757,0.0121,0.0041,2111.27,0.028999999999999998,0.215,-0.6859999999999999,0.217,2418,15.94, 2CXO J163542.7+623556, 16 35 42.78,+62 35 56.12,5.124e-14,4.352e-14,5.895e-14,1.237e-13,1.020e-13,1.455e-13,248.92824999999996,62.59892222222223,1.7493999999999998e-13,0.4212872985023437
1,0.4,30.1,0.7091,0.4338,0.5546,5.9e-14,2.63e-14,8.32e-14,3.48e-14,0.8909,0.545,0.1891,2.41e-14,1.08E-14,2.71E-14,1.13E-14,222.412275,63.106178,2.24,6318,13.3,12.2,4955.0,4874.2,10.04,1.69,2RXS,J144942.5+630640,222.42712000000003,63.11115,13.98,49.18058,69.99425,7.58,13.83,5.783879,0.018000000000000002,0.0075,767.92,-0.723,0.136,1.0,0.431,2429,18.43, 2CXO J144944.0+630655, 14 49 44.08,+63 06 55.17,3.480e-14,3.245e-14,3.714e-14,1.334e-13,1.227e-13,1.441e-13,222.43366666666665,63.115325,1.6819999999999998e-13,0.49464922711058273
1,0.52,27.8,1.4773,0.42,1.1558,8.420000000000001e-13,2.3199999999999997e-13,5.7e-13,4e-14,1.2398,0.3525,0.6877,9.49e-13,2.61E-13,7.65E-13,5.37E-14,263.752524,64.103701,3.63,8833,15.8,16.2,493.2,498.0,13.29,2.94,2RXS,J173504.5+640603,263.7691,64.10099,8.64,32.50165,86.42336999999999,185.44,325.53,22.848471,0.08800000000000001,0.0062,3699.73,0.591,0.046,0.331,0.047,2460,3.16, 2CXO J173504.7+640606, 17 35 04.78,+64 06 06.44,5.156e-15,3.976e-15,6.274e-15,7.912e-15,6.294e-15,9.441e-15,263.76991666666663,64.10178888888888,1.3068000000000002e-14,43.617998163452704
1,0.45,33.9,0.6417,0.4175,0.6435,1.26e-13,5.51e-14,1.9600000000000002e-13,9.4e-14,0.0,0,0,0.0,0,0,0,114.080013,65.215941,2.28,5227,9.7,7.0,2224.7,2123.4,0.38,4.15,2RXS,J073622.5+651323,114.09403,65.2233,20.44,29.122220000000002,42.90994,8.02,6.48,3.113433,0.0253,0.0122,256.2,-0.44299999999999995,0.34299999999999997,0.629,0.715,2498,11.67, 2CXO J073621.2+651315, 07 36 21.30,+65 13 15.36,5.260e-14,4.793e-14,5.727e-14,7.190e-14,6.511e-14,7.869e-14,114.08874999999998,65.22093333333333,1.245e-13,1.5742971887550203
1,0.62,19.9,1.2519,0.4183,0.7301,4.72e-13,5.4e-14,3.77e-13,1.18e-13,0.0,0,0,0.0,0,0,0,114.09759,65.587254,8.74,589,93.8,110.2,5730.9,5892.5,3.04,4.17,2RXS,J073625.6+653528,114.1068,65.59128,11.9,29.14102,43.269890000000004,19.98,13.94,4.376629,0.0486,0.0153,286.76,1.0,0.259,0.711,0.175,2509,11.29, 2CXO J073625.5+653539, 07 36 25.55,+65 35 39.89,2.414e-13,2.356e-13,2.471e-13,1.791e-13,1.735e-13,1.843e-13,114.10645833333331,65.59441388888888,4.205e-13,0.8965517241379312
1,0.61,27.7,0.981,0.4181,0.0448,1.3e-13,2.22e-14,1.3200000000000002e-13,5.16e-14,0.0,0,0,0.0,0,0,0,175.385231,65.614082,5.85,5421,50.7,61.8,7530.9,7121.3,14.73,1.12,2RXS,J114128.6+653635,175.36948999999998,65.60994000000001,19.32,49.97957,55.31981999999999,8.29,13.75,5.367959,0.0364,0.0142,378.15,0.544,0.359,0.43200000000000005,0.251,2510,19.36, 2CXO J114126.5+653621, 11 41 26.55,+65 36 21.62,6.568e-14,6.239e-14,6.898e-14,8.825e-14,8.381e-14,9.269e-14,175.36062499999997,65.60600555555556,1.5393e-13,0.8575326447086339
1,0.4,12.5,0.9096,0.2136,0.3921,6.480000000000001e-13,6.96e-14,7.120000000000001e-13,1.49e-13,0.0,0,0,0.0,0,0,0,113.797427,65.676948,9.31,589,98.0,122.0,4362.2,4561.2,11.35,4.17,2RXS,J073509.6+654030,113.7901,65.67526,8.09,29.013540000000003,43.32278,46.68,28.73,5.999244999999999,0.0918,0.0192,312.84,0.155,0.20600000000000002,-0.795,0.185,2515,6.77, 2CXO J073509.1+654024, 07 35 09.14,+65 40 24.85,1.062e-13,1.024e-13,1.100e-13,4.236e-13,4.164e-13,4.308e-13,113.78808333333332,65.67356944444445,5.298e-13,1.3439033597583996
1,0.49,15.0,0.8721,0.0837,1.358,1.13e-12,4.37e-14,1.3000000000000001e-12,1.1400000000000002e-13,0.9262,0.0889,0.7774,8.759999999999999e-13,3.38E-14,9.46E-13,8.31E-14,174.998335,65.801446,25.89,5421,714.7,918.4,12273.9,11953.2,0.38,1.15,2RXS,J113958.2+654752,174.99254,65.79803000000001,5.38,49.743790000000004,55.34664,284.86,152.18,13.378769,0.3517,0.0309,432.75,-0.48,0.061,0.157,0.135,2521,8.0, 2CXO J113957.0+654749, 11 39 57.04,+65 47 49.38,1.849e-13,1.805e-13,1.893e-13,1.822e-13,1.785e-13,1.859e-13,174.98766666666666,65.79705,3.671e-13,3.541269408880414
1,0.83,27.0,1.08,0.2882,0.294,5.520000000000001e-13,7.26e-14,5.11e-13,1.1900000000000002e-13,1.7176,0.4584,2.2148,2.0699999999999998e-13,2.72E-14,1.20E-13,2.79E-14,127.18039499999999,66.037415,7.6,305,73.6,82.3,3859.1,3949.6,15.46,4.23,2RXS,J082839.5+660229,127.16479,66.0414,12.22,34.43339,45.21125,30.79,27.86,6.468748000000001,0.0655,0.0152,425.69,-0.653,0.145,-0.8270000000000001,0.516,2528,11.15, 2CXO J082841.2+660225, 08 28 41.27,+66 02 25.30,4.977e-14,4.036e-14,5.866e-14,3.010e-13,2.634e-13,3.387e-13,127.17195833333332,66.04036111111111,3.5077e-13,1.4567950508880465
1,1.35,98.7,2.0166,0.768,1.3479,1.84e-13,6.85e-14,9.13e-14,7.56e-15,2.3092,0.8795,1.5181,1.67e-13,6.22E-14,7.24E-14,5.99E-15,268.198162,66.397366,2.69,8740,10.8,9.9,1677.6,1659.7,8.9,4.03,2RXS,J175256.0+662514,268.23373,66.4208,3.29,30.51768,89.2817,167.99,342.33,28.330371999999997,0.012,0.001,28612.63,0.147,0.063,-0.19899999999999998,0.067,2540,6.09, 2CXO J175257.0+662512, 17 52 57.00,+66 25 12.17,1.994e-14,1.765e-14,2.222e-14,5.228e-14,4.660e-14,5.759e-14,268.23749999999995,66.42004722222222,7.222e-14,1.2641927443921352
1,0.71,30.3,1.7037,0.6622,1.3557,2.1500000000000002e-13,5.36e-14,1.26e-13,3.76e-14,0.0,0,0,0.0,0,0,0,235.881054,66.461404,4.01,5733,24.4,26.7,2930.2,2859.8,19.61,2.77,2RXS,J154336.1+662752,235.90048,66.46469,11.87,42.67109,76.57848,14.22,24.82,7.400765,0.0202,0.006,1231.31,0.23199999999999998,0.213,-0.025,0.21,2544,22.38, 2CXO J154334.7+662813, 15 43 34.75,+66 28 13.73,1.225e-14,1.057e-14,1.392e-14,2.318e-14,2.005e-14,2.611e-14,235.89479166666663,66.47048055555555,3.543e-14,3.5563082133784927
1,0.91,66.7,4.4407,2.1625,1.6252,1.73e-13,8.26e-14,3.9e-14,3.98e-15,0.0,0,0,0.0,0,0,0,269.93465299999997,66.468328,2.1,4926,7.0,3.3,1161.7,1167.5,11.35,4.13,2RXS,J175944.7+662912,269.9364,66.48685,3.08,29.83665,89.92191,115.46,193.11,19.683411,0.0051,0.0005,38189.51,0.0,0.0,0.0,0.0,2546,1.34, 2CXO J175944.9+662912, 17 59 44.95,+66 29 12.22,5.068e-15,4.043e-15,6.036e-15,7.044e-15,5.699e-15,8.390e-15,269.9372916666667,66.48672777777777,1.2112000000000001e-14,3.219947159841479
1,0.94,69.4,5.0997,2.2344,1.9715,1.4800000000000003e-13,6.02e-14,2.9e-14,4.75e-15,0.0,0,0,0.0,0,0,0,269.297417,66.514277,2.46,8756,10.1,6.1,1956.0,1987.5,15.07,4.08,2RXS,J175719.3+663142,269.33051,66.52835999999999,12.65,30.07793,89.73156,20.22,141.14,23.072557,0.0038,0.0006,37300.52,0.446,0.26,-0.43,0.16899999999999998,2548,11.88, 2CXO J175719.3+663130, 17 57 19.34,+66 31 30.22,1.959e-15,1.199e-15,2.679e-15,2.068e-15,1.175e-15,2.960e-15,269.33058333333327,66.52506111111111,4.027e-15,7.201390613359822
2,1.18,87.5,10.0658,4.1872,2.5085,2.2200000000000001e-13,7.94e-14,2.2e-14,4.65e-15,13.1413,5.4665,2.5751,1.6899999999999999e-13,6.07E-14,1.29E-14,2.72E-15,268.843015,66.62522299999999,2.79,8756,12.5,12.9,1621.2,1621.7,25.57,4.11,2RXS,J175515.1+663847,268.81314,66.64644,11.28,30.281640000000003,89.52099,16.41,96.7,20.415581,0.0029,0.0006,33838.37,-0.13,0.14400000000000002,-0.46799999999999997,0.207,2553,4.03, 2CXO J175514.9+663851, 17 55 14.99,+66 38 51.09,7.377e-15,6.090e-15,8.663e-15,1.027e-14,8.030e-15,1.237e-14,268.8124583333333,66.647525,1.7647e-14,1.2466708222360743
1,0.4,30.0,0.8791,0.4082,0.2786,8.31e-14,2.88e-14,9.45e-14,2.91e-14,0.0,0,0,0.0,0,0,0,227.14347400000003,67.283647,2.88,2727,17.5,17.5,5016.9,4983.4,10.49,2.15,2RXS,J150839.5+671706,227.1647,67.28518000000001,20.56,44.78897,73.52766,8.88,22.68,6.990348,0.0176,0.0054,1289.24,1.0,0.62,-0.602,0.257,2578,33.46, 2CXO J150837.6+671635, 15 08 37.65,+67 16 35.01,8.741e-15,6.993e-15,1.039e-14,1.002e-14,7.750e-15,1.216e-14,227.15687499999999,67.27639166666667,1.8761e-14,5.037044933638932
1,0.78,25.5,1.8099,0.6035,1.9442,6.850000000000001e-13,1.13e-13,3.79e-13,1.1e-13,2.2106,0.737,2.5945,6.51e-13,1.08E-13,2.95E-13,8.53E-14,56.501780000000004,68.082473,6.04,7045,44.8,52.4,2029.2,2009.6,4.6,29.34,2RXS,J034555.9+680453,56.482969999999995,68.08148,12.83,10.51714,46.666109999999996,18.18,19.61,5.675224,0.0345,0.01,568.56,0.5660000000000001,0.139,0.19699999999999998,0.15,2613,2.6, 2CXO J034555.6+680455, 03 45 55.60,+68 04 55.25,2.632e-13,2.578e-13,2.682e-13,7.020e-14,6.778e-14,7.248e-14,56.48166666666666,68.08201388888888,3.3339999999999997e-13,1.136772645470906
1,0.39,12.0,1.6071,0.2422,3.7156,2.38e-12,1.1900000000000002e-13,1.48e-12,2.11e-13,1.4141,0.2132,2.6071,2.46e-12,1.23E-13,1.74E-12,2.47E-13,149.458828,69.06501899999999,19.94,2102,415.9,495.1,5057.6,5177.0,11.47,4.26,2RXS,J095752.2+690349,149.46756000000002,69.06381,7.55,41.069379999999995,51.69291,98.28,62.25,8.848431,0.1893,0.0269,328.78,0.669,0.084,0.436,0.094,2639,6.0, 2CXO J095753.2+690348, 09 57 53.29,+69 03 48.01,2.528e-12,2.513e-12,2.543e-12,1.807e-12,1.794e-12,1.819e-12,149.47204166666663,69.06333611111111,4.3350000000000004e-12,0.3414071510957324
1,0.39,11.8,0.363,0.0231,11.9546,3.0800000000000002e-12,1.1599999999999999e-13,8.49e-12,4.3700000000000006e-13,0.2938,0.0187,13.4069,3.22e-12,1.21E-13,1.09E-11,5.64E-13,148.88663799999998,69.06730300000001,26.64,2102,754.5,933.7,7076.1,7109.8,0.84,4.22,2RXS,J095532.7+690350,148.88626000000002,69.06403,2.06,40.90012,51.57877,1373.13,395.18,20.355703,1.0891,0.0561,362.83,0.805,0.026000000000000002,0.16899999999999998,0.042,2640,2.46, 2CXO J095532.6+690352, 09 55 32.68,+69 03 52.97,2.067e-14,1.937e-14,2.197e-14,2.510e-14,2.359e-14,2.660e-14,148.88616666666664,69.06471388888889,4.577e-14,185.49268079528076
1,0.2,10.9,1.5035,0.4056,1.2796,7.82e-13,2e-13,5.2e-13,4.57e-14,1.3517,0.3647,0.9884,7.609999999999999e-13,1.94E-13,5.63E-13,4.94E-14,277.264282,69.22708100000001,3.92,8649,18.4,19.1,727.4,744.8,13.03,5.98,2RXS,J182904.3+691347,277.26791000000003,69.22981,9.43,27.20004,86.18304,119.26,213.1,18.704401,0.0581,0.0051,3667.22,0.7490000000000001,0.066,0.314,0.061,2648,8.52, 2CXO J182904.8+691355, 18 29 04.83,+69 13 55.35,3.662e-15,2.947e-15,4.332e-15,2.884e-15,2.115e-15,3.653e-15,277.27012499999995,69.23204166666667,6.546e-15,79.43782462572563
1,0.29,15.6,0.7313,0.2178,1.2068,3.59e-13,1.04e-13,4.91e-13,3.35e-14,0.0,0,0,0.0,0,0,0,267.074708,70.27378900000001,3.45,2720,16.9,12.0,1344.9,1324.9,16.29,4.01,2RXS,J174819.0+701611,267.07919,70.26974,5.41,30.7251,86.13956,286.65,332.82,22.73912,0.0645,0.0044,5161.97,9.999,9.999,9.999,9.999,2686,3.07, 2CXO J174819.5+701609, 17 48 19.50,+70 16 09.29,1.590e-13,1.352e-13,1.829e-13,3.069e-13,2.656e-13,3.482e-13,267.08124999999995,70.26924722222222,4.659e-13,1.053874221936038
1,1.25,52.3,1.4323,0.3116,1.5247,6.04e-13,1.0699999999999999e-13,4.22e-13,5.32e-14,1.13,0.2459,0.5492,6.2e-13,1.10E-13,5.48E-13,6.92E-14,248.658929,70.518804,5.64,5351,39.5,42.6,1922.6,1927.3,0.84,4.55,2RXS,J163429.0+703133,248.62122000000002,70.52606999999999,7.74,36.6433,81.29522,85.87,92.07,11.611374,0.0523,0.0066,1760.06,0.872,0.105,-0.08900000000000001,0.09300000000000001,2692,1.3, 2CXO J163429.0+703132, 16 34 29.02,+70 31 32.60,3.107e-13,2.923e-13,3.280e-13,4.008e-13,3.835e-13,4.169e-13,248.62091666666663,70.52572222222223,7.114999999999999e-13,0.5931131412508786
1,0.87,63.5,0.4908,0.1909,2.0418,3.1699999999999996e-13,1.09e-13,6.459999999999999e-13,1.1900000000000002e-13,0.5685,0.2211,1.6096,2.85e-13,9.75E-14,5.01E-13,9.23E-14,109.709498,71.002994,2.92,5120,11.3,9.1,1013.9,1008.1,25.23,3.95,2RXS,J071858.1+705920,109.74216000000001,70.98892,7.56,27.765459999999997,48.2002,58.87,38.12,7.02428,0.0855,0.0158,445.8,0.113,0.11800000000000001,0.631,0.136,2706,3.48, 2CXO J071857.5+705921, 07 18 57.52,+70 59 22.00,1.371e-13,1.318e-13,1.424e-13,2.745e-13,2.620e-13,2.869e-13,109.73966666666665,70.98944444444444,4.116e-13,1.5694849368318753
1,0.35,11.1,1.5223,0.5094,1.3557,6.339999999999999e-13,1.05e-13,4.16e-13,1.21e-13,1.2405,0.4151,0.6751,5.889999999999999e-13,9.80E-14,4.75E-13,1.38E-13,93.913822,71.038815,6.01,6704,41.2,50.1,2096.6,2018.8,0.38,8.85,2RXS,J061539.5+710208,93.91463,71.03575,11.09,22.72211,47.62209,22.46,16.71,4.850814,0.0419,0.0122,398.75,1.0,0.15,0.192,0.162,2707,16.56, 2CXO J061536.3+710215, 06 15 36.38,+71 02 15.12,1.428e-13,1.376e-13,1.480e-13,2.183e-13,2.116e-13,2.250e-13,93.90158333333332,71.03753333333333,3.611e-13,1.1520354472445307
1,0.73,39.7,1.1636,0.6604,0.2729,1.83e-13,5.93e-14,1.5699999999999999e-13,7.3e-14,0.0,0,0,0.0,0,0,0,110.205871,71.162053,3.08,5120,14.8,15.5,2299.3,2283.0,12.05,3.89,2RXS,J072051.4+710904,110.21453000000001,71.15139,10.53,27.92653,48.39055,8.18,9.31,4.334316,0.0209,0.0097,445.37,0.6779999999999999,0.221,-0.256,0.19899999999999998,2710,12.99, 2CXO J072053.9+710859, 07 20 53.92,+71 08 59.58,8.870e-17,0.000e+00,1.774e-16,6.900e-16,4.738e-16,8.960e-16,110.22466666666665,71.14988333333334,7.787e-16,201.6180814177475
1,0.48,14.9,1.2267,0.217,1.1968,5.78e-13,5.51e-14,4.71e-13,7.02e-14,0.9974,0.1765,0.0149,6.929999999999999e-13,6.61E-14,6.95E-13,1.04E-13,224.773102,71.66784200000001,10.49,494,124.6,154.9,5270.9,5114.9,0.38,2.33,2RXS,J145907.5+714015,224.7814,71.67105,7.39,42.09785,73.5463,80.54,60.61,9.033611,0.0835,0.0124,726.21,0.531,0.133,0.025,0.129,2721,4.11, 2CXO J145907.6+714019, 14 59 07.62,+71 40 19.87,3.650e-13,3.543e-13,3.756e-13,4.116e-13,4.014e-13,4.217e-13,224.78174999999996,71.67218611111112,7.765999999999999e-13,0.6064898274530003
1,0.22,12.5,3.9619,2.1183,2.6782,5.489999999999999e-13,1.3900000000000001e-13,1.3900000000000001e-13,6.53e-14,0.0,0,0,0.0,0,0,0,150.469876,72.174543,3.96,3470,18.6,25.7,898.8,893.0,3.79,3.04,2RXS,J100152.9+721015,150.47061000000002,72.17109,17.83,39.445440000000005,54.428830000000005,6.81,8.64,4.0717360000000005,0.021,0.0099,411.34,9.999,9.999,9.999,9.999,2732,10.85, 2CXO J100155.2+721013, 10 01 55.23,+72 10 13.12,1.374e-13,1.255e-13,1.492e-13,1.443e-13,1.316e-13,1.562e-13,150.480125,72.17031111111112,2.817e-13,0.49343272985445513
